,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddHome,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway,OddAway
201501130PHO,-159.0,-179.0,-175.0,-189.0,-189.0,,-185.0,-213.0,146.0,160.0,145.0,165.0,146.0,,165.0,175.0
201501130SAC,198.0,184.0,179.0,179.0,164.0,,175.0,179.0,-217.0,-204.0,-222.0,-222.0,-213.0,,-213.0,-222.0
201501130UTA,330.0,333.0,300.0,300.0,279.0,,320.0,309.0,-370.0,-385.0,-385.0,-400.0,-385.0,,-400.0,-400.0
201501130WAS,102.0,-103.0,-116.0,-110.0,-115.0,,-116.0,-110.0,-111.0,-108.0,-104.0,-110.0,-111.0,,-105.0,-110.0
201501140BOS,220.0,190.0,179.0,200.0,179.0,,190.0,210.0,-238.0,-213.0,-222.0,-238.0,-238.0,,-233.0,-263.0
201501140BRK,260.0,248.0,240.0,250.0,221.0,,240.0,240.0,-286.0,-278.0,-303.0,-303.0,-294.0,,-303.0,-303.0
201501140CHI,-208.0,-233.0,-244.0,-238.0,-244.0,,-250.0,-263.0,190.0,209.0,195.0,200.0,184.0,,204.0,210.0
201501140CHO,194.0,173.0,165.0,170.0,150.0,,170.0,170.0,-213.0,-192.0,-204.0,-200.0,-196.0,,-200.0,-208.0
201501140DEN,-217.0,-196.0,-213.0,-208.0,-213.0,,-213.0,-222.0,198.0,177.0,170.0,175.0,164.0,,175.0,179.0
201501140DET,-179.0,-182.0,-189.0,-175.0,-175.0,,-175.0,-189.0,164.0,163.0,154.0,154.0,137.0,,154.0,154.0
201501140GSW,-1000.0,-1429.0,-3333.0,-2000.0,-5000.0,,-2000.0,-2000.0,830.0,1025.0,1400.0,1000.0,1157.0,,1125.0,1000.0
201501140ORL,365.0,390.0,370.0,350.0,334.0,,375.0,375.0,-417.0,-455.0,-500.0,-500.0,-500.0,,-500.0,-500.0
201501140POR,-175.0,-156.0,-179.0,-175.0,-179.0,,-161.0,-169.0,160.0,142.0,145.0,154.0,139.0,,140.0,140.0
201501140TOR,-2500.0,-5000.0,-5000.0,-5000.0,-10000.0,,-10000.0,-10000.0,1600.0,2424.0,2200.0,1800.0,1290.0,,1650.0,1600.0
201501150HOU,138.0,127.0,114.0,125.0,110.0,,125.0,125.0,-149.0,-141.0,-139.0,-145.0,-141.0,,-147.0,-149.0
201501150LAL,245.0,222.0,204.0,220.0,197.0,,220.0,220.0,-270.0,-250.0,-256.0,-263.0,-263.0,,-270.0,-278.0
201501150MIL,-303.0,-345.0,-357.0,-323.0,-345.0,,-370.0,-345.0,270.0,297.0,275.0,260.0,250.0,,280.0,270.0
201501160BOS,181.0,181.0,170.0,175.0,169.0,,179.0,179.0,-200.0,-200.0,-208.0,-208.0,-222.0,,-222.0,-222.0
201501160DAL,-345.0,-370.0,-435.0,-385.0,-357.0,,-385.0,-357.0,315.0,326.0,325.0,290.0,262.0,,300.0,280.0
201501160IND,-104.0,-114.0,-115.0,-120.0,-118.0,,-116.0,-110.0,-104.0,102.0,-105.0,100.0,-109.0,,-105.0,-110.0
201501160LAC,-323.0,-385.0,-370.0,-400.0,-370.0,,-435.0,-400.0,290.0,334.0,290.0,300.0,265.0,,325.0,300.0
201501160OKC,102.0,-102.0,-110.0,-105.0,-112.0,,-105.0,-105.0,-111.0,-108.0,-110.0,-115.0,-112.0,,-116.0,-115.0
201501160ORL,190.0,199.0,175.0,190.0,175.0,,185.0,200.0,-208.0,-222.0,-217.0,-233.0,-233.0,,-227.0,-250.0
201501160PHI,240.0,250.0,240.0,250.0,210.0,,240.0,260.0,-270.0,-286.0,-303.0,-303.0,-278.0,,-303.0,-333.0
201501160PHO,-1111.0,-1429.0,-1667.0,-1667.0,-2000.0,,-1667.0,-1667.0,869.0,991.0,1000.0,900.0,799.0,,950.0,900.0
201501160SAC,-143.0,-159.0,-159.0,-161.0,-164.0,,-161.0,-154.0,131.0,143.0,129.0,140.0,127.0,,140.0,129.0
201501160SAS,-169.0,-182.0,-192.0,-189.0,-192.0,,-185.0,-196.0,154.0,163.0,154.0,165.0,149.0,,165.0,160.0
201501160TOR,110.0,112.0,102.0,110.0,102.0,,110.0,114.0,-119.0,-125.0,-123.0,-130.0,-130.0,,-132.0,-137.0
201501160UTA,-312.0,-357.0,-385.0,-385.0,-357.0,,-385.0,-400.0,280.0,313.0,295.0,290.0,260.0,,300.0,300.0
201501160WAS,-526.0,-500.0,-556.0,-556.0,-526.0,,-556.0,-667.0,459.0,423.0,409.0,375.0,350.0,,425.0,475.0
201501170BRK,198.0,204.0,185.0,200.0,169.0,,195.0,200.0,-217.0,-233.0,-227.0,-238.0,-222.0,,-238.0,-250.0
201501170CHI,125.0,142.0,135.0,135.0,122.0,,135.0,140.0,-137.0,-156.0,-164.0,-154.0,-156.0,,-156.0,-169.0
201501170CHO,122.0,120.0,106.0,120.0,104.0,,120.0,110.0,-132.0,-133.0,-128.0,-141.0,-133.0,,-141.0,-133.0
201501170DEN,-667.0,-769.0,-833.0,-909.0,-833.0,,-909.0,-1000.0,550.0,638.0,600.0,600.0,487.0,,600.0,620.0
201501170DET,-769.0,-1250.0,-1250.0,-1429.0,-1429.0,,-1429.0,-1000.0,660.0,900.0,800.0,800.0,687.0,,850.0,650.0
201501170HOU,-115.0,-120.0,-123.0,-130.0,-133.0,,-132.0,-125.0,106.0,108.0,102.0,110.0,104.0,,110.0,104.0
201501170MEM,-143.0,-135.0,-145.0,-141.0,-143.0,,-141.0,-149.0,131.0,123.0,120.0,120.0,112.0,,120.0,125.0
201501170SAC,459.0,451.0,450.0,350.0,358.0,,375.0,400.0,-526.0,-526.0,-625.0,-500.0,-526.0,,-500.0,-556.0
201501180ORL,355.0,395.0,380.0,350.0,324.0,,375.0,370.0,-400.0,-455.0,-526.0,-500.0,-476.0,,-500.0,-500.0
201501180SAS,-500.0,-909.0,-1111.0,-1000.0,-1111.0,,-1111.0,-1000.0,440.0,703.0,750.0,650.0,606.0,,700.0,650.0
201501180TOR,-556.0,-714.0,-714.0,-714.0,-769.0,,-769.0,-625.0,480.0,587.0,525.0,500.0,461.0,,525.0,450.0
201501190ATL,-286.0,-312.0,-323.0,-345.0,-345.0,,-357.0,-333.0,260.0,277.0,250.0,275.0,250.0,,275.0,260.0
201501190CHO,-233.0,-250.0,-238.0,-238.0,-244.0,,-244.0,-250.0,213.0,220.0,190.0,200.0,187.0,,200.0,200.0
201501190CLE,-182.0,-196.0,-196.0,-200.0,-192.0,,-192.0,-200.0,166.0,175.0,160.0,170.0,148.0,,167.0,165.0
201501190GSW,-1000.0,-1667.0,-1429.0,-2000.0,-2000.0,,-2000.0,-1667.0,800.0,1125.0,900.0,1000.0,822.0,,1000.0,900.0
201501190HOU,-455.0,-500.0,-625.0,-588.0,-588.0,,-625.0,-625.0,395.0,426.0,459.0,400.0,379.0,,450.0,450.0
201501190LAC,-556.0,-1111.0,-769.0,-1000.0,-1000.0,,-1111.0,-1111.0,480.0,850.0,550.0,650.0,551.0,,700.0,700.0
201501190MEM,-156.0,-143.0,-145.0,-149.0,-156.0,,-152.0,-154.0,144.0,129.0,120.0,129.0,122.0,,129.0,129.0
201501190MIL,-118.0,-114.0,-123.0,-125.0,-128.0,,-120.0,-120.0,108.0,102.0,102.0,104.0,100.0,,100.0,100.0
201501190NYK,160.0,162.0,170.0,170.0,152.0,,170.0,165.0,-175.0,-179.0,-213.0,-200.0,-200.0,,-200.0,-200.0
201501190PHO,-500.0,-588.0,-667.0,-588.0,-625.0,,-625.0,-625.0,440.0,498.0,475.0,400.0,396.0,,450.0,450.0
201501190POR,-435.0,-476.0,-556.0,-556.0,-526.0,,-526.0,-526.0,380.0,411.0,420.0,375.0,350.0,,400.0,400.0
201501190WAS,-1250.0,-1667.0,-1667.0,-2000.0,-2500.0,,-2000.0,-1667.0,950.0,1125.0,1050.0,1000.0,897.0,,1000.0,900.0
201501200DEN,365.0,350.0,375.0,325.0,322.0,,350.0,325.0,-417.0,-400.0,-500.0,-455.0,-455.0,,-455.0,-417.0
201501200MIA,280.0,273.0,254.0,275.0,248.0,,270.0,290.0,-312.0,-312.0,-323.0,-345.0,-345.0,,-345.0,-370.0
201501210ATL,-526.0,-667.0,-769.0,-667.0,-667.0,,-667.0,-769.0,459.0,534.0,540.0,450.0,425.0,,475.0,530.0
201501210CHO,-227.0,-222.0,-263.0,-250.0,-263.0,,-250.0,-278.0,204.0,200.0,210.0,210.0,196.0,,204.0,220.0
201501210CLE,-500.0,-588.0,-556.0,-556.0,-556.0,,-556.0,-588.0,440.0,484.0,409.0,375.0,375.0,,425.0,430.0
201501210DET,-323.0,-357.0,-400.0,-385.0,-385.0,,-385.0,-400.0,290.0,311.0,300.0,290.0,275.0,,300.0,309.0
201501210GSW,-333.0,-357.0,-385.0,-385.0,-357.0,,-385.0,-400.0,300.0,309.0,295.0,290.0,259.0,,300.0,309.0
201501210MEM,-256.0,-238.0,-263.0,-250.0,-250.0,,-250.0,-238.0,235.0,214.0,204.0,210.0,189.0,,210.0,200.0
201501210MIN,395.0,400.0,390.0,350.0,341.0,,375.0,400.0,-455.0,-476.0,-526.0,-500.0,-500.0,,-500.0,-556.0
201501210NOP,-278.0,-323.0,-323.0,-323.0,-312.0,,-323.0,-333.0,250.0,285.0,250.0,260.0,229.0,,260.0,260.0
201501210PHI,142.0,131.0,127.0,135.0,119.0,,135.0,135.0,-154.0,-147.0,-154.0,-154.0,-152.0,,-156.0,-164.0
201501210PHO,-286.0,-333.0,-357.0,-345.0,-345.0,,-357.0,-333.0,260.0,293.0,275.0,275.0,250.0,,275.0,270.0
201501210SAC,-185.0,-213.0,-233.0,-233.0,-227.0,,-233.0,-238.0,170.0,191.0,185.0,190.0,173.0,,190.0,195.0
201501210WAS,-104.0,-109.0,-111.0,-115.0,-112.0,,-105.0,-111.0,-104.0,-101.0,-109.0,-105.0,-114.0,,-116.0,-105.0
201501220CHI,190.0,197.0,185.0,190.0,181.0,,200.0,190.0,-208.0,-222.0,-233.0,-233.0,-238.0,,-244.0,-238.0
201501220LAC,-1111.0,-1250.0,-1250.0,-1429.0,-1667.0,,-1667.0,-1429.0,950.0,915.0,800.0,800.0,732.0,,900.0,850.0
201501220MIL,-345.0,-385.0,-417.0,-455.0,-400.0,,-435.0,-385.0,315.0,334.0,330.0,325.0,283.0,,325.0,300.0
201501220POR,-303.0,-286.0,-312.0,-303.0,-294.0,,-323.0,-333.0,270.0,252.0,245.0,250.0,217.0,,254.0,260.0
201501230ATL,-154.0,-172.0,-159.0,-169.0,-172.0,,-172.0,-175.0,142.0,154.0,129.0,150.0,134.0,,150.0,145.0
201501230CLE,-556.0,-625.0,-625.0,-667.0,-625.0,,-667.0,-667.0,480.0,525.0,450.0,450.0,398.0,,475.0,475.0
201501230DAL,-204.0,-233.0,-256.0,-238.0,-244.0,,-244.0,-286.0,186.0,204.0,204.0,200.0,183.0,,200.0,229.0
201501230DEN,-244.0,-263.0,-278.0,-270.0,-270.0,,-278.0,-333.0,225.0,231.0,220.0,229.0,202.0,,225.0,220.0
201501230GSW,-1250.0,-2500.0,-2500.0,-3333.0,-5000.0,,-3333.0,-3333.0,1000.0,1450.0,1200.0,1400.0,1127.0,,1400.0,1300.0
201501230MIA,-169.0,-152.0,-167.0,-164.0,-167.0,,-167.0,-149.0,154.0,137.0,138.0,145.0,129.0,,145.0,125.0
201501230MIN,220.0,222.0,215.0,220.0,199.0,,225.0,220.0,-238.0,-250.0,-263.0,-263.0,-263.0,,-278.0,-278.0
201501230NYK,135.0,131.0,123.0,135.0,120.0,,135.0,114.0,-147.0,-147.0,-149.0,-154.0,-154.0,,-156.0,-137.0
201501230PHI,660.0,760.0,800.0,750.0,646.0,,800.0,800.0,-769.0,-1000.0,-1250.0,-1250.0,-1250.0,,-1429.0,-1429.0
201501230PHO,-135.0,-128.0,-139.0,-141.0,-143.0,,-141.0,-167.0,124.0,116.0,114.0,120.0,112.0,,120.0,120.0
201501230SAS,-1429.0,-2000.0,-2500.0,-2000.0,-2500.0,,-2500.0,-2000.0,1100.0,1200.0,1300.0,1000.0,915.0,,1150.0,950.0
201501240CHO,-370.0,-417.0,-500.0,-455.0,-455.0,,-455.0,-455.0,330.0,365.0,370.0,325.0,317.0,,350.0,340.0
201501240MEM,-2000.0,-5000.0,-5000.0,-5000.0,-10000.0,,-5000.0,-10000.0,1400.0,2400.0,2200.0,1600.0,1254.0,,1600.0,1600.0
201501240MIL,135.0,131.0,120.0,125.0,114.0,,129.0,129.0,-147.0,-145.0,-147.0,-145.0,-145.0,,-152.0,-154.0
201501240POR,144.0,144.0,135.0,140.0,125.0,,140.0,129.0,-156.0,-159.0,-164.0,-161.0,-161.0,,-161.0,-154.0
201501240UTA,-154.0,-185.0,-175.0,-175.0,-185.0,,-175.0,-182.0,142.0,166.0,145.0,154.0,144.0,,154.0,150.0
201501250ATL,-2500.0,-3333.0,-5000.0,-5000.0,-10000.0,,-5000.0,-10000.0,1600.0,1900.0,1800.0,1600.0,1300.0,,1600.0,1600.0
201501250CHI,-345.0,-345.0,-357.0,-345.0,-357.0,,-370.0,-357.0,315.0,297.0,275.0,275.0,258.0,,280.0,280.0
201501250CLE,-156.0,-161.0,-156.0,-161.0,-161.0,,-161.0,-161.0,144.0,144.0,127.0,140.0,125.0,,140.0,135.0
201501250DEN,142.0,134.0,125.0,140.0,129.0,,140.0,135.0,-154.0,-147.0,-152.0,-161.0,-164.0,,-161.0,-164.0
201501250GSW,-2000.0,-5000.0,-10000.0,-10000.0,-10000.0,,-10000.0,-10000.0,1400.0,2500.0,2800.0,2000.0,1300.0,,1700.0,1600.0
201501250LAL,355.0,350.0,334.0,325.0,359.0,,325.0,350.0,-400.0,-400.0,-435.0,-455.0,-556.0,,-435.0,-455.0
201501250NOP,150.0,140.0,135.0,145.0,127.0,,140.0,145.0,-161.0,-154.0,-167.0,-164.0,-164.0,,-161.0,-175.0
201501250ORL,118.0,102.0,100.0,104.0,100.0,,104.0,110.0,-128.0,-114.0,-122.0,-125.0,-130.0,,-125.0,-133.0
201501250PHO,135.0,118.0,112.0,125.0,112.0,,120.0,125.0,-147.0,-130.0,-137.0,-145.0,-143.0,,-141.0,-149.0
201501250SAS,-769.0,-769.0,-909.0,-909.0,-833.0,,-909.0,-833.0,620.0,622.0,650.0,600.0,504.0,,575.0,575.0
201501250TOR,-385.0,-385.0,-400.0,-385.0,-385.0,,-400.0,-385.0,340.0,330.0,300.0,290.0,272.0,,309.0,300.0
201501260LAC,-1000.0,-1429.0,-1667.0,-2000.0,-2000.0,,-2000.0,-1667.0,800.0,1025.0,1000.0,1000.0,825.0,,1000.0,900.0
201501260MEM,-714.0,-833.0,-1111.0,-1000.0,-1250.0,,-1000.0,-1111.0,590.0,671.0,700.0,650.0,650.0,,650.0,700.0
201501260NOP,-1429.0,-2500.0,-2500.0,-2500.0,-5000.0,,-2500.0,-2500.0,1100.0,1400.0,1400.0,1200.0,1100.0,,1250.0,1100.0
201501260OKC,-1111.0,-1250.0,-1429.0,-1429.0,-5000.0,,-1667.0,-1667.0,869.0,925.0,950.0,800.0,1100.0,,950.0,850.0
201501260UTA,-286.0,-345.0,-333.0,-345.0,-333.0,,-370.0,-333.0,260.0,300.0,260.0,275.0,240.0,,280.0,260.0
201501270DAL,-217.0,-233.0,-227.0,-250.0,-250.0,,-250.0,-250.0,198.0,210.0,185.0,210.0,187.0,,210.0,200.0
201501270DET,355.0,354.0,350.0,325.0,304.0,,325.0,340.0,-400.0,-417.0,-476.0,-455.0,-435.0,,-435.0,-455.0
201501270GSW,-667.0,-714.0,-833.0,-769.0,-909.0,,-833.0,-667.0,550.0,565.0,600.0,520.0,528.0,,550.0,475.0
201501270IND,140.0,138.0,125.0,135.0,122.0,,135.0,135.0,-152.0,-154.0,-152.0,-154.0,-156.0,,-156.0,-161.0
201501270LAL,355.0,365.0,409.0,350.0,328.0,,375.0,333.0,-400.0,-417.0,-556.0,-500.0,-476.0,,-500.0,-455.0
201501270MIA,-118.0,-123.0,-125.0,-130.0,-133.0,,-132.0,-125.0,108.0,110.0,104.0,110.0,104.0,,110.0,104.0
201501280ATL,-1250.0,-1667.0,-2000.0,-2000.0,-2500.0,,-2000.0,-1667.0,1000.0,1125.0,1100.0,1000.0,925.0,,1100.0,900.0
201501280CLE,-149.0,-133.0,-172.0,-141.0,-159.0,,-141.0,-149.0,138.0,121.0,143.0,120.0,125.0,,120.0,125.0
201501280HOU,-164.0,-169.0,-175.0,-175.0,-182.0,,-175.0,-189.0,150.0,152.0,145.0,154.0,142.0,,154.0,154.0
201501280MIN,164.0,152.0,154.0,160.0,144.0,,160.0,154.0,-179.0,-169.0,-192.0,-179.0,-185.0,,-182.0,-189.0
201501280NOP,-217.0,-233.0,-256.0,-238.0,-238.0,,-250.0,-250.0,198.0,204.0,204.0,200.0,179.0,,204.0,200.0
201501280NYK,365.0,300.0,320.0,325.0,301.0,,300.0,375.0,-417.0,-345.0,-417.0,-455.0,-435.0,,-385.0,-500.0
201501280PHI,280.0,285.0,280.0,275.0,264.0,,280.0,305.0,-312.0,-323.0,-370.0,-345.0,-370.0,,-370.0,-400.0
201501280PHO,-227.0,-222.0,-244.0,-263.0,-256.0,,-244.0,-294.0,204.0,199.0,195.0,220.0,193.0,,200.0,200.0
201501280SAS,-909.0,-1111.0,-1429.0,-1429.0,-1250.0,,-1429.0,-1429.0,730.0,850.0,850.0,800.0,646.0,,850.0,800.0
201501280TOR,-213.0,-217.0,-244.0,-233.0,-227.0,,-233.0,-250.0,194.0,193.0,195.0,190.0,174.0,,190.0,200.0
201501280UTA,280.0,248.0,235.0,260.0,227.0,,240.0,240.0,-312.0,-278.0,-303.0,-323.0,-303.0,,-303.0,-303.0
201501290IND,-303.0,-333.0,-357.0,-345.0,-345.0,,-370.0,-345.0,270.0,293.0,275.0,275.0,252.0,,280.0,275.0
201501290LAL,395.0,442.0,390.0,375.0,363.0,,425.0,400.0,-455.0,-526.0,-526.0,-556.0,-556.0,,-556.0,-556.0
201501290MEM,-526.0,-526.0,-625.0,-556.0,-500.0,,-526.0,-556.0,459.0,450.0,459.0,375.0,348.0,,400.0,400.0
201501290ORL,142.0,152.0,145.0,154.0,140.0,,154.0,150.0,-154.0,-169.0,-175.0,-175.0,-179.0,,-175.0,-182.0
201501300ATL,-208.0,-213.0,-227.0,-222.0,-227.0,,-227.0,-250.0,190.0,190.0,185.0,179.0,175.0,,185.0,200.0
201501300BOS,260.0,260.0,260.0,260.0,222.0,,250.0,260.0,-286.0,-294.0,-333.0,-323.0,-303.0,,-312.0,-333.0
201501300BRK,260.0,275.0,265.0,275.0,243.0,,270.0,270.0,-286.0,-312.0,-345.0,-345.0,-333.0,,-345.0,-345.0
201501300CLE,-588.0,-588.0,-526.0,-500.0,-625.0,,-667.0,-588.0,509.0,487.0,390.0,400.0,398.0,,475.0,430.0
201501300MIA,280.0,295.0,265.0,275.0,257.0,,280.0,280.0,-312.0,-333.0,-345.0,-345.0,-357.0,,-370.0,-357.0
201501300NOP,315.0,322.0,250.0,260.0,234.0,,275.0,260.0,-345.0,-370.0,-323.0,-323.0,-312.0,,-357.0,-333.0
201501300PHI,154.0,152.0,148.0,160.0,141.0,,154.0,154.0,-169.0,-169.0,-182.0,-179.0,-182.0,,-175.0,-189.0
201501300PHO,-213.0,-256.0,-323.0,-303.0,-294.0,,-286.0,-278.0,194.0,227.0,250.0,250.0,221.0,,229.0,220.0
201501300UTA,509.0,446.0,450.0,400.0,405.0,,450.0,400.0,-588.0,-526.0,-625.0,-588.0,-625.0,,-625.0,-556.0
201501310ATL,-2500.0,-3333.0,-3333.0,-5000.0,-5000.0,,-5000.0,-3333.0,1600.0,1800.0,1600.0,1600.0,1157.0,,1600.0,1300.0
201501310DEN,-189.0,-189.0,-189.0,-200.0,-208.0,,-200.0,-200.0,172.0,171.0,154.0,170.0,159.0,,170.0,165.0
201501310DET,170.0,152.0,165.0,170.0,147.0,,160.0,165.0,-185.0,-169.0,-204.0,-200.0,-189.0,,-182.0,-200.0
201501310GSW,-526.0,-588.0,-667.0,-588.0,-667.0,,-714.0,-667.0,459.0,498.0,480.0,400.0,425.0,,500.0,450.0
201501310IND,-196.0,-222.0,-227.0,-233.0,-227.0,,-233.0,-222.0,179.0,200.0,185.0,190.0,174.0,,190.0,179.0
201501310MEM,-182.0,-172.0,-179.0,-175.0,-185.0,,-175.0,-182.0,166.0,156.0,148.0,154.0,144.0,,154.0,150.0
201501310MIL,122.0,110.0,104.0,110.0,104.0,,110.0,114.0,-132.0,-123.0,-127.0,-130.0,-133.0,,-132.0,-137.0
201501310MIN,550.0,545.0,500.0,500.0,425.0,,475.0,509.0,-667.0,-667.0,-714.0,-714.0,-667.0,,-667.0,-769.0
201501310ORL,270.0,264.0,260.0,260.0,225.0,,250.0,280.0,-303.0,-303.0,-333.0,-323.0,-303.0,,-312.0,-357.0
201501310SAS,-200.0,-192.0,-204.0,-208.0,-217.0,,-222.0,-222.0,181.0,173.0,165.0,175.0,168.0,,179.0,179.0
201501310WAS,-208.0,-217.0,-192.0,-222.0,-208.0,,-222.0,-222.0,190.0,195.0,154.0,179.0,159.0,,179.0,179.0
201502010BOS,-159.0,-159.0,-164.0,-164.0,-169.0,,-167.0,-175.0,146.0,143.0,135.0,145.0,131.0,,145.0,145.0
201502010NYK,-149.0,-154.0,-141.0,-149.0,-154.0,,-152.0,-143.0,138.0,138.0,116.0,129.0,121.0,,129.0,120.0
201502020BRK,355.0,326.0,340.0,300.0,290.0,,325.0,330.0,-400.0,-370.0,-455.0,-400.0,-417.0,,-435.0,-435.0
201502020CLE,-2000.0,-3333.0,-5000.0,-5000.0,-5000.0,-5000.0,,-3333.0,1400.0,2200.0,1900.0,1600.0,1113.0,1600.0,,1300.0
201502020DAL,-556.0,-588.0,-625.0,-667.0,-588.0,,-667.0,-909.0,480.0,498.0,459.0,450.0,390.0,,475.0,600.0
201502020NOP,150.0,131.0,133.0,129.0,125.0,,129.0,140.0,-159.0,-145.0,-161.0,-149.0,-161.0,,-152.0,-167.0
201502020OKC,-588.0,-667.0,-714.0,-714.0,-667.0,,-714.0,-714.0,509.0,545.0,509.0,500.0,421.0,,500.0,480.0
201502020PHO,124.0,125.0,118.0,120.0,114.0,,120.0,135.0,-135.0,-139.0,-143.0,-141.0,-145.0,,-141.0,-161.0
201502020TOR,-250.0,-227.0,-263.0,-250.0,-244.0,,-250.0,-227.0,229.0,202.0,204.0,210.0,184.0,,210.0,185.0
201502020WAS,-333.0,-345.0,-370.0,-385.0,-370.0,,-370.0,-385.0,300.0,305.0,285.0,290.0,269.0,,280.0,300.0
201502030DET,-156.0,-172.0,-185.0,-175.0,-175.0,,-175.0,-167.0,144.0,154.0,150.0,154.0,137.0,,154.0,140.0
201502030NYK,-111.0,-104.0,-105.0,100.0,-109.0,,-105.0,-105.0,102.0,-106.0,-115.0,-120.0,-116.0,,-116.0,-115.0
201502030PHI,245.0,277.0,260.0,275.0,252.0,,270.0,260.0,-270.0,-312.0,-333.0,-345.0,-345.0,,-345.0,-333.0
201502030POR,-417.0,-400.0,-417.0,-455.0,-400.0,,-435.0,-400.0,365.0,342.0,320.0,325.0,283.0,,325.0,300.0
201502030SAC,480.0,480.0,459.0,400.0,374.0,,450.0,500.0,-556.0,-588.0,-625.0,-588.0,-556.0,,-625.0,-714.0
201502040ATL,-238.0,-227.0,-238.0,-250.0,-238.0,,-250.0,-278.0,220.0,200.0,190.0,210.0,181.0,,204.0,220.0
201502040BOS,-164.0,-161.0,-159.0,-164.0,-164.0,,-167.0,-169.0,150.0,145.0,129.0,145.0,127.0,,145.0,140.0
201502040GSW,-345.0,-357.0,-385.0,-400.0,-385.0,,-400.0,-417.0,315.0,313.0,290.0,300.0,277.0,,309.0,325.0
201502040HOU,-137.0,-141.0,-145.0,-149.0,-154.0,,-152.0,-161.0,125.0,127.0,120.0,129.0,120.0,,129.0,135.0
201502040IND,-175.0,-175.0,-189.0,-189.0,-185.0,,-185.0,-182.0,160.0,156.0,154.0,165.0,144.0,,165.0,150.0
201502040MIL,-435.0,-455.0,-500.0,-500.0,-500.0,,-500.0,-455.0,380.0,384.0,380.0,350.0,337.0,,375.0,350.0
201502040MIN,-115.0,-127.0,-125.0,-130.0,-127.0,,-125.0,-130.0,106.0,114.0,104.0,110.0,100.0,,104.0,110.0
201502040NOP,-159.0,-169.0,-182.0,-169.0,-175.0,,-172.0,-182.0,150.0,152.0,148.0,150.0,137.0,,150.0,150.0
201502040SAS,-1111.0,-1667.0,-1667.0,-2000.0,-2000.0,,-2000.0,-2000.0,950.0,1075.0,1050.0,1000.0,853.0,,1000.0,1000.0
201502040TOR,-312.0,-333.0,-333.0,-345.0,-333.0,,-345.0,-333.0,280.0,292.0,260.0,275.0,243.0,,270.0,260.0
201502040UTA,229.0,235.0,225.0,240.0,219.0,,235.0,220.0,-250.0,-263.0,-286.0,-278.0,-294.0,,-294.0,-278.0
201502050CHO,114.0,110.0,108.0,110.0,102.0,,104.0,110.0,-125.0,-120.0,-132.0,-130.0,-132.0,,-125.0,-130.0
201502050CLE,-189.0,-182.0,-179.0,-189.0,-185.0,,-182.0,-189.0,172.0,165.0,148.0,165.0,145.0,,160.0,154.0
201502050POR,-196.0,-196.0,-217.0,-200.0,-196.0,,-213.0,-222.0,179.0,175.0,175.0,170.0,150.0,,175.0,179.0
201502050SAC,146.0,131.0,127.0,129.0,120.0,,135.0,135.0,-159.0,-145.0,-154.0,-149.0,-154.0,,-156.0,-164.0
201502060ATL,122.0,114.0,110.0,110.0,102.0,,110.0,110.0,-132.0,-127.0,-133.0,-130.0,-130.0,,-132.0,-130.0
201502060BOS,-370.0,-385.0,-417.0,-400.0,-385.0,,-400.0,-455.0,330.0,334.0,320.0,300.0,280.0,,309.0,340.0
201502060BRK,-270.0,-250.0,-278.0,-270.0,-270.0,,-263.0,-303.0,245.0,222.0,220.0,220.0,202.0,,215.0,245.0
201502060DET,-244.0,-263.0,-286.0,-278.0,-286.0,,-286.0,-278.0,225.0,235.0,229.0,240.0,212.0,,229.0,220.0
201502060HOU,-217.0,-213.0,-213.0,-222.0,-217.0,,-213.0,-208.0,198.0,190.0,170.0,179.0,167.0,,175.0,170.0
201502060IND,229.0,211.0,200.0,210.0,195.0,,204.0,210.0,-250.0,-238.0,-244.0,-250.0,-256.0,,-250.0,-263.0
201502060MIN,380.0,333.0,320.0,300.0,296.0,,320.0,325.0,-435.0,-385.0,-417.0,-400.0,-417.0,,-400.0,-417.0
201502060OKC,-238.0,-263.0,-278.0,-270.0,-278.0,,-270.0,-303.0,220.0,231.0,220.0,220.0,206.0,,215.0,240.0
201502060ORL,-182.0,-192.0,-208.0,-189.0,-200.0,,-213.0,-208.0,166.0,173.0,170.0,165.0,154.0,,175.0,170.0
201502060PHO,-208.0,-222.0,-192.0,-222.0,-217.0,,-227.0,-222.0,190.0,200.0,160.0,179.0,165.0,,185.0,179.0
201502060SAS,-909.0,-1111.0,-1111.0,-1000.0,-1250.0,,-1250.0,-1250.0,730.0,802.0,750.0,700.0,627.0,,750.0,700.0
201502060TOR,100.0,100.0,-112.0,100.0,-110.0,,100.0,-105.0,-109.0,-110.0,-108.0,-120.0,-116.0,,-120.0,-115.0
201502070DAL,-137.0,-135.0,-141.0,-141.0,-145.0,,-141.0,-149.0,125.0,123.0,116.0,120.0,114.0,,120.0,125.0
201502070MIL,-250.0,-238.0,-294.0,-278.0,-278.0,,-278.0,-303.0,229.0,214.0,235.0,240.0,208.0,,225.0,240.0
201502070NOP,112.0,114.0,106.0,110.0,102.0,,110.0,114.0,-122.0,-127.0,-130.0,-130.0,-132.0,,-132.0,-137.0
